"","V1","V1","precinct","date","description","latitude","longitude"
"8506",523044,7110171,47,2020-05-17,"FELONY ASSAULT",40.88005,-73.84336
"8507",174920,144712,110,2006-04-14,"PETIT LARCENY",40.734133054,-73.87190314
"8508",232078,6132747,79,2018-03-22,"DANGEROUS DRUGS",40.69502,-73.94914
"8509",175778,1974720,44,2009-09-27,"ASSAULT 3 & RELATED OFFENSES",40.83857,-73.91543
"8510",319805,4332877,120,2014-06-14,"OFFENSES AGAINST THE PERSON",40.61549,-74.08166
"8511",832140,337555,114,2006-08-22,"OFF. AGNST PUB ORD SENSBLTY &",40.75728577,-73.910441172
"8512",725554,3263637,34,2012-04-19,"CRIMINAL MISCHIEF & RELATED OF",40.8624,-73.91801
"8513",369362,2604626,104,2010-12-21,"ROBBERY",40.69541,-73.90373
"8514",383908,6711080,14,2019-06-15,"ASSAULT 3 & RELATED OFFENSES",40.74999,-73.99507
"8515",953595,6060939,6,2018-01-23,"ROBBERY",40.73877,-74.00972
"8516",719776,6336425,20,2018-08-22,"GRAND LARCENY",40.7757,-73.98748
"8517",182090,6279543,71,2018-07-11,"HARRASSMENT 2",40.66888,-73.9492
"8518",198194,5424620,19,2016-09-13,"HARRASSMENT 2",40.76703,-73.96793
"8519",51581,6685321,18,2019-05-27,"HARRASSMENT 2",40.76467,-73.97695
"8520",433322,3386416,69,2012-07-13,"MISCELLANEOUS PENAL LAW",40.63333,-73.91591
"8521",732355,2257851,20,2010-04-24,"GRAND LARCENY",40.77166,-73.98857
"8522",206170,361742,17,2006-09-08,"GRAND LARCENY",40.754627736,-73.97373577
"8523",598515,2936790,120,2011-08-22,"GRAND LARCENY",40.64041,-74.08366
"8524",745869,4375201,47,2014-07-13,"ASSAULT 3 & RELATED OFFENSES",40.87883,-73.84904
"8525",958039,3784557,77,2013-05-09,"ASSAULT 3 & RELATED OFFENSES",40.67342,-73.94182
"8526",880170,3367580,46,2012-06-30,"PETIT LARCENY",40.85293,-73.91556
"8527",86831,5109857,104,2016-01-19,"OFFENSES AGAINST THE PERSON",40.73073,-73.90259
"8528",956559,1188152,18,2008-03-27,"PETIT LARCENY",40.75823,-73.97743
"8529",969201,7261832,115,2020-09-27,"ASSAULT 3 & RELATED OFFENSES",40.75944,-73.8766
"8530",354409,6104308,69,2018-02-26,"CRIMINAL MISCHIEF & RELATED OF",40.642,-73.89234
"8531",451569,714324,120,2007-05-12,"HARRASSMENT 2",40.635586887,-74.165100507
"8532",570567,1880879,18,2009-07-26,"PETIT LARCENY",40.75408,-73.97631
"8533",60478,3523724,18,2012-10-16,"PETIT LARCENY",40.76591,-73.98094
"8534",864067,637930,52,2007-03-20,"GRAND LARCENY OF MOTOR VEHICLE",40.873985143,-73.874367337
"8535",889253,6914066,33,2019-11-18,"FELONY ASSAULT",40.83724,-73.93884
"8536",917177,605346,84,2007-02-25,"ROBBERY",40.683974208,-73.985470933
"8537",199655,7050330,107,2020-03-12,"ASSAULT 3 & RELATED OFFENSES",40.71455,-73.78311
"8538",941117,868336,1,2007-08-21,"GRAND LARCENY",40.708707999,-74.007287432
"8539",642096,3035989,10,2011-11-03,"CRIMINAL MISCHIEF & RELATED OF",40.7427,-73.99866
"8540",545773,3403414,67,2012-07-25,"ROBBERY",40.64843,-73.92612
"8541",535670,5907482,72,2017-09-23,"ASSAULT 3 & RELATED OFFENSES",40.63957,-74.01786
"8542",4561,345969,101,2006-08-28,"ASSAULT 3 & RELATED OFFENSES",40.602951591,-73.749976261
"8543",466537,4743341,10,2015-04-24,"DANGEROUS DRUGS",40.74221,-74.0062
"8544",425073,6047663,114,2018-01-12,"HARRASSMENT 2",40.75416,-73.94465
"8545",186957,3511709,77,2012-10-07,"BURGLARY",40.67097,-73.93787
"8546",294321,2112312,77,2010-01-06,"THEFT-FRAUD",40.67043,-73.94349
"8547",794808,1565038,61,2008-12-09,"BURGLARY",40.5987,-73.94833
"8548",281152,1842163,115,2009-06-29,"GRAND LARCENY",40.74851,-73.88598
"8549",652797,5764026,106,2017-06-09,"GRAND LARCENY OF MOTOR VEHICLE",40.6824,-73.84007
"8550",482918,575979,63,2007-02-02,"MISCELLANEOUS PENAL LAW",40.614397618,-73.920577522
"8551",29318,381117,48,2006-09-21,"PETIT LARCENY",40.858155417,-73.883850548
"8552",673147,1058811,25,2007-12-27,"PETIT LARCENY",40.79863,-73.94162
"8553",303493,2092209,101,2009-12-21,"HARRASSMENT 2",40.60295,-73.76675
"8554",753713,6707474,90,2019-06-12,"HARRASSMENT 2",40.70535,-73.94116
"8555",695595,6827661,47,2019-09-11,"CRIMINAL MISCHIEF & RELATED OF",40.87044,-73.85946
"8556",409807,1752392,79,2009-04-28,"HARRASSMENT 2",40.69608,-73.9527
"8557",924208,4205156,71,2014-03-13,"VEHICLE AND TRAFFIC LAWS",40.65543,-73.95007
"8558",797746,6585988,68,2019-03-07,"CRIMINAL MISCHIEF & RELATED OF",40.63247,-74.00912
"8559",398199,1975863,90,2009-09-28,"GRAND LARCENY OF MOTOR VEHICLE",40.70912,-73.9553
"8560",505259,401539,60,2006-10-04,"HARRASSMENT 2",40.577583984,-73.955510981
"8561",760690,1763493,68,2009-05-06,"FELONY ASSAULT",40.62467,-74.02759
"8562",643848,3891799,17,2013-07-24,"GRAND LARCENY",40.75473,-73.9701
"8563",280854,4653798,52,2015-02-11,"PETIT LARCENY",40.87367,-73.90801
"8564",504221,1821453,107,2009-06-15,"PETIT LARCENY",40.71301,-73.78237
"8565",147595,1127909,75,2008-02-13,"SEX CRIMES",40.67111,-73.88143
"8566",663636,4773717,52,2015-05-17,"ASSAULT 3 & RELATED OFFENSES",40.88176,-73.88236
"8567",263124,3863794,81,2013-07-04,"OFFENSES AGAINST PUBLIC SAFETY",40.68617,-73.92504
"8568",531757,271168,61,2006-07-10,"CRIMINAL MISCHIEF & RELATED OF",40.59544044,-73.959625608
"8569",456734,5444428,63,2016-09-28,"ASSAULT 3 & RELATED OFFENSES",40.6334,-73.92842
"8570",595278,958766,114,2007-10-18,"ASSAULT 3 & RELATED OFFENSES",40.75517,-73.9199
"8571",947660,3757416,25,2013-04-19,"PETIT LARCENY",40.81181,-73.93833
"8572",940597,1253578,78,2008-05-12,"CRIMINAL MISCHIEF & RELATED OF",40.66675,-73.98999
"8573",736101,5457815,45,2016-10-08,"CRIMINAL MISCHIEF & RELATED OF",40.84412,-73.81997
"8574",879656,3584847,77,2012-12-04,"GRAND LARCENY OF MOTOR VEHICLE",40.6799,-73.96651
"8575",330792,6371175,83,2018-09-17,"CRIMINAL MISCHIEF & RELATED OF",40.70251,-73.92686
"8576",73403,2389911,26,2010-07-23,"ASSAULT 3 & RELATED OFFENSES",40.81212,-73.95517
"8577",649851,2937745,32,2011-08-23,"DANGEROUS DRUGS",40.81199,-73.94758
"8578",46543,6851603,22,2019-09-29,"GRAND LARCENY",40.7835,-73.96438
"8579",163603,4588622,69,2014-12-14,"FORGERY",40.64884,-73.90492
"8580",922702,7277457,9,2020-10-10,"MISCELLANEOUS PENAL LAW",40.72903,-73.97717
"8581",503009,64752,63,2006-02-16,"GRAND LARCENY",40.619399252,-73.939655491
"8582",968310,2727868,102,2011-03-28,"ASSAULT 3 & RELATED OFFENSES",40.69849,-73.83446
"8583",404946,6429511,13,2018-10-31,"ROBBERY",40.74388,-73.9921
"8584",490210,419136,68,2006-10-15,"GRAND LARCENY",40.626653513,-74.034174657
"8585",634514,3179612,50,2012-02-17,"BURGLARY",40.88723,-73.90713
"8586",532990,7216345,60,2020-08-20,"RAPE",40.57616,-73.97598
"8587",423353,3059135,90,2011-11-20,"PETIT LARCENY",40.71291,-73.96232
"8588",911456,204670,47,2006-05-26,"BURGLARY",40.89455581,-73.842401084
"8589",101642,6108557,47,2018-03-01,"ASSAULT 3 & RELATED OFFENSES",40.88781,-73.86045
"8590",984538,1286193,114,2008-06-03,"CRIMINAL MISCHIEF & RELATED OF",40.75438,-73.90689
"8591",786339,1558519,101,2008-12-04,"CRIMINAL MISCHIEF & RELATED OF",40.59527,-73.75501
"8592",932843,5504787,52,2016-11-12,"OFF. AGNST PUB ORD SENSBLTY &",40.87367,-73.90801
"8593",279994,2549445,44,2010-11-10,"OFFENSES AGAINST PUBLIC ADMINI",40.83989,-73.91678
"8594",733634,4917464,115,2015-08-26,"HARRASSMENT 2",40.75126,-73.8898
"8595",390759,88981,88,2006-03-06,"HARRASSMENT 2",40.694526815,-73.967116902
"8596",778350,6028074,42,2017-12-26,"DANGEROUS DRUGS",40.83488,-73.90522
"8597",698441,545741,81,2007-01-11,"DANGEROUS DRUGS",40.682503738,-73.924311038
"8598",547985,4905669,7,2015-08-18,"ASSAULT 3 & RELATED OFFENSES",40.71135,-73.99208
"8599",306792,1591336,114,2008-12-30,"ROBBERY",40.7617,-73.94982
"8600",915566,5670954,5,2017-03-29,"PETIT LARCENY",40.72364,-73.9983
"8601",385909,5484319,114,2016-10-28,"GRAND LARCENY OF MOTOR VEHICLE",40.75753,-73.90768
"8602",827983,3062371,83,2011-11-22,"ASSAULT 3 & RELATED OFFENSES",40.68868,-73.91467
"8603",68393,5835313,40,2017-08-01,"PETIT LARCENY",40.80722,-73.92242
"8604",825757,775240,114,2007-06-21,"ASSAULT 3 & RELATED OFFENSES",40.764317434,-73.913547093
"8605",249545,4519464,41,2014-10-21,"MISCELLANEOUS PENAL LAW",40.81609,-73.89582
"8606",434796,4751999,100,2015-05-01,"INTOXICATED & IMPAIRED DRIVING",40.58192,-73.82978
"8607",933330,640441,122,2007-03-22,"HARRASSMENT 2",40.604690692,-74.131672376
"8608",413443,1070611,110,2008-01-04,"DANGEROUS WEAPONS",40.7476,-73.86853
"8609",487576,2383431,122,2010-07-19,"PETIT LARCENY",40.57795,-74.10232
"8610",372216,7028893,52,2020-02-23,"DANGEROUS WEAPONS",40.87996,-73.87495
"8611",715729,7180206,88,2020-07-20,"GRAND LARCENY",40.69452,-73.97113
"8612",117995,3218246,50,2012-03-17,"HARRASSMENT 2",40.90506,-73.90467
"8613",652212,2659459,45,2011-02-05,"PETIT LARCENY",40.83064,-73.82068
"8614",841898,1162219,42,2008-03-09,"GRAND LARCENY OF MOTOR VEHICLE",40.83123,-73.90634
"8615",459041,6689443,73,2019-05-30,"DANGEROUS WEAPONS",40.6786,-73.90613
"8616",393286,3087770,60,2011-12-11,"CRIMINAL MISCHIEF & RELATED OF",40.57612,-73.99983
"8617",728464,6749263,123,2019-07-13,"HARRASSMENT 2",40.55058,-74.16757
"8618",68726,4120432,44,2014-01-05,"OFF. AGNST PUB ORD SENSBLTY &",40.83107,-73.91284
"8619",818295,3165452,18,2012-02-07,"GRAND LARCENY",40.76198,-73.97161
"8620",810394,3534505,71,2012-10-24,"FELONY ASSAULT",40.65995,-73.94764
"8621",243352,5852466,19,2017-08-13,"PETIT LARCENY",40.77917,-73.95374
"8622",809328,5617676,123,2017-02-12,"MISCELLANEOUS PENAL LAW",40.55342,-74.21198
"8623",728548,7326347,61,2020-11-21,"GRAND LARCENY",40.58435,-73.93157
"8624",767774,2048096,50,2009-11-18,"DANGEROUS DRUGS",40.86829,-73.90106
"8625",502352,2472671,110,2010-09-18,"FORGERY",40.7421,-73.86747
"8626",787254,401098,69,2006-10-03,"ADMINISTRATIVE CODE",40.631042017,-73.909407272
"8627",499439,2610677,79,2010-12-27,"ASSAULT 3 & RELATED OFFENSES",40.69448,-73.95709
"8628",550432,4668273,49,2015-02-24,"PETIT LARCENY",40.85557,-73.86766
"8629",440267,5874193,18,2017-08-30,"HARRASSMENT 2",40.76005,-73.99146
"8630",291287,3146598,90,2012-01-25,"CRIMINAL MISCHIEF & RELATED OF",40.71296,-73.96757
"8631",623303,1766722,94,2009-05-08,"CRIMINAL MISCHIEF & RELATED OF",40.71798,-73.96091
"8632",103291,3147345,23,2012-01-25,"DANGEROUS DRUGS",40.79709,-73.94275
"8633",632190,4859005,73,2015-07-17,"OFF. AGNST PUB ORD SENSBLTY &",40.67169,-73.91833
"8634",966693,5194675,114,2016-03-28,"PETIT LARCENY",40.76516,-73.93323
"8635",557978,4452791,33,2014-09-04,"HARRASSMENT 2",40.84292,-73.93659
"8636",78368,4062489,46,2013-11-20,"HARRASSMENT 2",40.85606,-73.90078
"8637",188706,5234088,77,2016-04-27,"DANGEROUS DRUGS",40.67712,-73.94704
"8638",402535,6416653,78,2018-10-21,"PETIT LARCENY",40.67976,-73.96981
"8639",528141,346945,43,2006-08-28,"HARRASSMENT 2",40.819471824,-73.864108364
"8640",943390,6695701,33,2019-06-03,"SEX CRIMES",40.83991,-73.93608
"8641",735941,2395223,13,2010-07-27,"THEFT OF SERVICES",40.7367,-73.98332
"8642",406233,6229681,6,2018-06-04,"HARRASSMENT 2",40.73632,-74.00747
"8643",61761,1978502,111,2009-09-30,"GRAND LARCENY",40.76684,-73.73938
"8644",397271,6235644,18,2018-06-09,"OFFENSES INVOLVING FRAUD",40.76329,-73.98167
"8645",703241,5084126,60,2015-12-30,"ARSON",40.59372,-73.9832
"8646",695489,104617,14,2006-03-17,"GRAND LARCENY",40.749706466,-73.993425589
"8647",508346,275127,113,2006-07-12,"ASSAULT 3 & RELATED OFFENSES",40.687680436,-73.753675428
"8648",146471,2800424,25,2011-05-20,"OFF. AGNST PUB ORD SENSBLTY &",40.79897,-73.94033
"8649",572995,3241637,60,2012-04-03,"DANGEROUS DRUGS",40.57709,-73.99135
"8650",158017,97028,44,2006-03-12,"PETIT LARCENY",40.830996292,-73.922895448
"8651",565866,2684210,77,2011-02-24,"OFFENSES AGAINST PUBLIC ADMINI",40.67083,-73.9518
"8652",645852,4827794,50,2015-06-25,"ROBBERY",40.88122,-73.90414
"8653",660672,5512837,18,2016-11-18,"GRAND LARCENY",40.75735,-73.98018
"8654",268718,4134740,46,2014-01-16,"CRIMINAL TRESPASS",40.84728,-73.91044
"8655",12831,5057689,79,2015-12-09,"HARRASSMENT 2",40.68074,-73.94964
"8656",813950,3805587,44,2013-05-24,"PETIT LARCENY",40.82602,-73.91982
"8657",156027,399291,52,2006-10-02,"DANGEROUS DRUGS",40.860253001,-73.909015527
"8658",711470,4530292,46,2014-10-29,"PETIT LARCENY",40.85879,-73.89522
"8659",894040,5063449,67,2015-12-13,"INTOXICATED & IMPAIRED DRIVING",40.63953,-73.93345
"8660",920422,1928881,14,2009-08-27,"PETIT LARCENY",40.75762,-73.98568
"8661",754407,4866923,52,2015-07-22,"GRAND LARCENY",40.86204,-73.9114
"8662",846025,1943600,104,2009-09-06,"INTOXICATED & IMPAIRED DRIVING",40.716,-73.87209
"8663",862317,6280302,17,2018-07-12,"PETIT LARCENY",40.7422,-73.97468
"8664",909202,2532087,79,2010-10-28,"ROBBERY",40.69785,-73.94388
"8665",605564,4466125,46,2014-09-14,"HARRASSMENT 2",40.851,-73.9099
"8666",76172,1678303,122,2009-03-06,"CRIMINAL MISCHIEF & RELATED OF",40.59022,-74.08564
"8667",650806,6194196,75,2018-05-09,"ASSAULT 3 & RELATED OFFENSES",40.67487,-73.86653
"8668",336735,4324946,40,2014-06-08,"HARRASSMENT 2",40.80369,-73.92208
"8669",129104,3932877,47,2013-08-22,"ASSAULT 3 & RELATED OFFENSES",40.88179,-73.86371
"8670",38995,1267776,63,2008-05-22,"ASSAULT 3 & RELATED OFFENSES",40.62677,-73.93545
"8671",183197,6592278,104,2019-03-12,"BURGLARY",40.73269,-73.89129
"8672",541093,1445081,107,2008-09-16,"GRAND LARCENY",40.71768,-73.81712
"8673",287591,2299743,45,2010-05-23,"PETIT LARCENY",40.83366,-73.81964
"8674",450633,4275583,10,2014-05-05,"PETIT LARCENY",40.75869,-73.99516
"8675",979446,5833112,68,2017-07-30,"DANGEROUS DRUGS",40.61144,-74.03484
"8676",611996,4525491,109,2014-10-25,"ASSAULT 3 & RELATED OFFENSES",40.75928,-73.82999
"8677",931014,316024,41,2006-08-08,"PETIT LARCENY",40.820318537,-73.900355629
"8678",370376,4410695,111,2014-08-06,"PETIT LARCENY",40.7595,-73.7624
"8679",805292,5250854,32,2016-05-10,"HARRASSMENT 2",40.82743,-73.93622
"8680",672113,1791193,52,2009-05-25,"PETIT LARCENY",40.88453,-73.87761
"8681",386149,4226250,101,2014-03-29,"HARRASSMENT 2",40.60699,-73.75561
"8682",297883,2252874,42,2010-04-20,"HARRASSMENT 2",40.83509,-73.90805
"8683",388282,5746191,71,2017-05-27,"ASSAULT 3 & RELATED OFFENSES",40.66519,-73.95995
"8684",893423,4563166,100,2014-11-23,"ASSAULT 3 & RELATED OFFENSES",40.59407,-73.79337
"8685",277939,7294819,43,2020-10-24,"ASSAULT 3 & RELATED OFFENSES",40.82052,-73.85311
"8686",279687,6721514,114,2019-06-23,"MISCELLANEOUS PENAL LAW",40.79115,-73.88437
"8687",522761,6859572,101,2019-10-05,"FELONY ASSAULT",40.59684,-73.74621
"8688",383206,2469259,46,2010-09-16,"ROBBERY",40.86254,-73.89707
"8689",740176,3222763,112,2012-03-20,"OFF. AGNST PUB ORD SENSBLTY &",40.7318,-73.85801
"8690",793899,3654809,113,2013-01-28,"FELONY ASSAULT",40.69248,-73.75941
"8691",973495,3020393,26,2011-10-23,"GRAND LARCENY",40.8157,-73.95829
"8692",851476,3850045,60,2013-06-25,"CRIMINAL MISCHIEF & RELATED OF",40.57628,-73.98139
"8693",165774,2078916,75,2009-12-10,"BURGLARY",40.66619,-73.88013
"8694",984883,4614336,9,2015-01-07,"PETIT LARCENY",40.7236,-73.9882
"8695",550964,455432,23,2006-11-09,"PETIT LARCENY",40.790956582,-73.942201312
"8696",907753,7077923,115,2020-04-12,"SEX CRIMES",40.75686,-73.87566
"8697",393197,1608696,19,2009-01-12,"DANGEROUS WEAPONS",40.76787,-73.96408
"8698",98009,6501585,121,2018-12-24,"PETIT LARCENY",40.62625,-74.17516
"8699",359449,1941295,41,2009-09-04,"DANGEROUS WEAPONS",40.8182,-73.88886
"8700",582547,2152057,107,2010-02-03,"HARRASSMENT 2",40.74138,-73.78119
"8701",84479,2754275,32,2011-04-16,"DANGEROUS DRUGS",40.83294,-73.93543
"8702",913506,4550964,44,2014-11-13,"OFFENSES AGAINST PUBLIC ADMINI",40.83512,-73.91945
"8703",213445,3391896,112,2012-07-17,NA,40.72146,-73.84398
"8704",147015,6501531,42,2018-12-24,"ASSAULT 3 & RELATED OFFENSES",40.83665,-73.90714
"8705",658554,3237556,40,2012-03-31,"CRIMINAL MISCHIEF & RELATED OF",40.80398,-73.92068
"8706",899359,3656844,75,2013-01-30,"OFFENSES AGAINST THE PERSON",40.66972,-73.86668
"8707",28114,6764667,69,2019-07-25,"DANGEROUS DRUGS",40.63532,-73.88736
"8708",625999,7240417,45,2020-09-09,"BURGLARY",40.8512,-73.83202
"8709",586336,3080931,7,2011-12-06,"DANGEROUS WEAPONS",40.71272,-73.98923
"8710",735489,3986128,115,2013-09-28,"GRAND LARCENY",40.7473,-73.88718
"8711",929925,1398156,10,2008-08-16,"GRAND LARCENY",40.75155,-74.00359
"8712",144717,4654892,120,2015-02-12,"HARRASSMENT 2",40.63274,-74.09642
"8713",395097,1281074,113,2008-05-31,"CRIMINAL MISCHIEF & RELATED OF",40.68741,-73.79125
"8714",68018,1533656,72,2008-11-16,"GRAND LARCENY",40.65772,-73.99721
"8715",209679,5058223,61,2015-12-09,"CRIMINAL MISCHIEF & RELATED OF",40.59831,-73.94148
"8716",993594,1868365,94,2009-07-17,"BURGLARY",40.72283,-73.94664
"8717",173384,5598734,14,2017-01-27,"CRIMINAL MISCHIEF & RELATED OF",40.751,-73.99062
"8718",508727,350101,1,2006-08-31,"GRAND LARCENY",40.708457918,-74.011132372
"8719",814021,6931242,121,2019-12-02,"PETIT LARCENY",40.59779,-74.18109
"8720",900008,490686,103,2006-12-04,"ROBBERY",40.692371613,-73.791341343
"8721",431751,6055038,10,2018-01-18,"OFF. AGNST PUB ORD SENSBLTY &",40.75185,-73.99853
"8722",169410,4021859,33,2013-10-22,"CRIMINAL MISCHIEF & RELATED OF",40.83609,-73.9372
"8723",228872,3535701,105,2012-10-25,"HARRASSMENT 2",40.72867,-73.73333
"8724",951975,922089,100,2007-09-25,"OFF. AGNST PUB ORD SENSBLTY &",40.596392423,-73.80103233
"8725",854310,7125026,101,2020-05-31,"ROBBERY",40.60327,-73.7531
"8726",208413,5670925,113,2017-03-29,"VEHICLE AND TRAFFIC LAWS",40.67998,-73.77623
"8727",722343,3753107,122,2013-04-16,"CRIMINAL MISCHIEF & RELATED OF",40.56695,-74.12295
"8728",533991,1859703,70,2009-07-11,"ASSAULT 3 & RELATED OFFENSES",40.64771,-73.96275
"8729",527844,2348129,14,2010-06-24,"DANGEROUS WEAPONS",40.751,-73.99062
"8730",540154,7340563,52,2020-12-04,"FELONY ASSAULT",40.87394,-73.88491
"8731",892539,2625734,41,2011-01-08,"PETIT LARCENY",40.81743,-73.89021
"8732",787798,6899397,23,2019-11-06,"VEHICLE AND TRAFFIC LAWS",40.78723,-73.95206
"8733",518035,4092464,73,2013-12-13,"HARRASSMENT 2",40.68093,-73.90865
"8734",688309,6763505,50,2019-07-24,"CRIMINAL MISCHIEF & RELATED OF",40.88691,-73.91669
"8735",383621,3257844,88,2012-04-15,"PETIT LARCENY",40.68446,-73.97775
"8736",196045,3865290,50,2013-07-05,"FELONY ASSAULT",40.87645,-73.90709
"8737",635037,4750998,106,2015-04-30,"OFF. AGNST PUB ORD SENSBLTY &",40.66035,-73.84985
"8738",949539,1995087,20,2009-10-11,"ASSAULT 3 & RELATED OFFENSES",40.77486,-73.98066
"8739",50577,4713955,63,2015-04-02,"HARRASSMENT 2",40.62971,-73.94103
"8740",736502,1571074,63,2008-12-13,"INTOXICATED & IMPAIRED DRIVING",40.62622,-73.92766
"8741",307111,7327744,90,2020-11-22,"HARRASSMENT 2",40.70812,-73.95153
"8742",57729,245627,72,2006-06-23,"PETIT LARCENY",40.647807037,-74.00572401
"8743",526767,7038778,34,2020-03-02,"PETIT LARCENY",40.86195,-73.92714
"8744",322927,1345061,23,2008-07-12,"OFFENSES AGAINST PUBLIC ADMINI",40.79398,-73.93845
"8745",658271,4614184,24,2015-01-06,"OFF. AGNST PUB ORD SENSBLTY &",40.79945,-73.96739
"8746",776441,221769,115,2006-06-07,"HARRASSMENT 2",40.75215418,-73.86864179
"8747",784500,2168888,122,2010-02-18,"INTOXICATED & IMPAIRED DRIVING",40.60019,-74.06464
"8748",271070,3982570,9,2013-09-25,"ROBBERY",40.72179,-73.97898
"8749",821920,7085882,48,2020-04-22,"CRIMINAL TRESPASS",40.85394,-73.89244
"8750",411333,4939993,101,2015-09-11,"HARRASSMENT 2",40.60484,-73.75682
"8751",388227,3389869,114,2012-07-15,"HARRASSMENT 2",40.75628,-73.94501
"8752",816061,3760029,110,2013-04-21,"PETIT LARCENY",40.75499,-73.84443
"8753",504695,3805420,75,2013-05-23,"CRIMINAL MISCHIEF & RELATED OF",40.67097,-73.87906
"8754",45747,5276253,40,2016-05-28,"ASSAULT 3 & RELATED OFFENSES",40.81419,-73.90678
"8755",314218,448740,100,2006-11-04,"ASSAULT 3 & RELATED OFFENSES",40.603167286,-73.821506744
"8756",348901,5965732,75,2017-11-05,"PETIT LARCENY",40.67359,-73.87542
"8757",13283,1635616,76,2009-02-01,"FRAUDS",40.67815,-73.99906
"8758",759684,4796635,75,2015-06-02,"GRAND LARCENY",40.66609,-73.8905
"8759",683698,5347214,40,2016-07-18,"CRIMINAL MISCHIEF & RELATED OF",40.81888,-73.90925
"8760",200393,3119382,72,2012-01-04,"GRAND LARCENY",40.64557,-74.00805
"8761",219368,7005730,6,2020-02-04,"PETIT LARCENY",40.73572,-73.99804
"8762",290126,4942354,7,2015-09-13,"DANGEROUS DRUGS",40.71774,-73.98279
"8763",312930,392136,72,2006-09-28,"BURGLARY",40.65249486,-74.009706704
"8764",986095,4080823,13,2013-12-04,"PETIT LARCENY",40.74018,-73.9985
"8765",465653,4435416,73,2014-08-23,"GRAND LARCENY",40.67297,-73.90622
"8766",345867,1720211,77,2009-04-04,"DANGEROUS DRUGS",40.67595,-73.94715
"8767",365823,288802,105,2006-07-21,"CRIMINAL MISCHIEF & RELATED OF",40.673257891,-73.736904057
"8768",829298,1536157,6,2008-11-18,"ASSAULT 3 & RELATED OFFENSES",40.72914,-74.00703
"8769",184270,7109898,75,2020-05-17,"BURGLARY",40.67981,-73.88511
"8770",479729,2239697,79,2010-04-11,"FELONY ASSAULT",40.68268,-73.94233
"8771",583525,3457615,67,2012-08-31,"ASSAULT 3 & RELATED OFFENSES",40.6378,-73.94238
"8772",276261,942966,114,2007-10-08,"CRIMINAL MISCHIEF & RELATED OF",40.760530795,-73.918843874
"8773",654926,3688164,75,2013-02-24,"ASSAULT 3 & RELATED OFFENSES",40.67332,-73.8628
"8774",887462,625725,32,2007-03-11,"ASSAULT 3 & RELATED OFFENSES",40.823918291,-73.937529761
"8775",803034,477815,105,2006-11-25,"HARRASSMENT 2",40.694875705,-73.739267356
"8776",694951,1849663,110,2009-07-04,"GRAND LARCENY OF MOTOR VEHICLE",40.7416,-73.87348
"8777",280605,1456215,30,2008-09-23,"OFFENSES AGAINST PUBLIC ADMINI",40.82243,-73.94785
"8778",960406,7012978,63,2020-02-10,"PETIT LARCENY",40.63318,-73.92945
"8779",973023,4521820,75,2014-10-23,"HARRASSMENT 2",40.67561,-73.89825
"8780",992661,6717939,46,2019-06-20,"SEX CRIMES",40.85396,-73.90012
"8781",653272,3279517,63,2012-04-30,"CRIMINAL MISCHIEF & RELATED OF",40.61158,-73.94155
"8782",928625,5499893,122,2016-11-08,"HARRASSMENT 2",40.60667,-74.08769
"8783",876090,6096777,42,2018-02-20,"MISCELLANEOUS PENAL LAW",40.83271,-73.90505
"8784",339134,4067919,104,2013-11-24,"HARRASSMENT 2",40.70692,-73.91064
"8785",678780,3027841,20,2011-10-28,"GRAND LARCENY",40.77906,-73.9776
"8786",851910,4495687,73,2014-10-04,"OFF. AGNST PUB ORD SENSBLTY &",40.67347,-73.91816
"8787",81255,1122803,113,2008-02-09,"INTOXICATED & IMPAIRED DRIVING",40.68588,-73.79358
"8788",775391,6439491,34,2018-11-08,"ASSAULT 3 & RELATED OFFENSES",40.8625,-73.92228
"8789",249038,3500526,52,2012-09-30,"DANGEROUS DRUGS",40.86193,-73.89356
